PT08.S1(CO),T,RH,log_AH,hour,month,CO
1181.0,17.7,51.5,0.0310140535291695,16.0,12.0,2.6
1175.0,16.5,54.6,0.0162669724638719,17.0,12.0,2.6
1202.0,15.4,57.9,0.0067769842790236,18.0,12.0,3.1
1170.0,15.2,58.4,0.0006997551142732,19.0,12.0,3.2
1115.0,14.9,58.4,-0.0158245503469714,20.0,12.0,2.4
1130.0,14.5,60.4,-0.0091416579172833,21.0,12.0,2.6
1195.0,14.5,62.3,0.0213700257361925,22.0,12.0,2.4
1111.0,14.6,60.6,0.0032945669494301,23.0,12.0,1.8
1092.0,15.0,59.3,0.004489905272852,0.0,12.0,1.7
1111.0,14.7,60.3,0.0030952049073025,1.0,12.0,1.9
992.0,15.3,59.1,0.0189198848525107,2.0,12.0,1.4
1051.0,12.3,69.7,-0.0046106125576832,3.0,12.0,1.5
1080.0,11.6,72.5,-0.0084354788211015,4.0,12.0,1.7
893.0,12.0,71.9,0.0029955089797983,5.0,12.0,1.0
923.0,11.8,71.8,-0.0091416579172833,6.0,12.0,0.9
950.0,11.8,71.4,-0.0136933271320024,7.0,12.0,1.0
947.0,12.8,66.3,-0.0197946273281794,8.0,12.0,1.0
973.0,13.2,65.2,-0.0160277610771972,9.0,12.0,1.1
1111.0,13.1,66.2,-0.0067225457608268,10.0,12.0,1.7
1206.0,14.3,63.3,0.0262523711440657,11.0,12.0,2.3
1202.0,16.0,58.1,0.0470744073859288,12.0,12.0,2.1
1261.0,17.3,53.9,0.0546775612906957,13.0,12.0,2.7
1102.0,17.3,53.3,0.0398935636616766,14.0,12.0,2.3
997.0,16.7,54.7,0.0306261935417607,15.0,12.0,1.2
1049.0,15.4,58.9,0.0198026272961797,16.0,12.0,1.4
1082.0,15.2,58.0,-0.0073267753864608,17.0,12.0,1.9
1177.0,16.2,54.5,-0.0044097084887,18.0,12.0,2.6
1166.0,16.5,55.3,0.0263497753227819,19.0,12.0,2.4
1352.0,14.6,72.1,0.1778951078410411,20.0,12.0,3.5
1210.0,13.9,76.7,0.1904550566906768,21.0,12.0,3.5
1161.0,13.7,79.3,0.2091257595460056,22.0,12.0,2.2
1142.0,13.8,77.3,0.1963066413606174,23.0,12.0,2.3
1054.0,14.2,71.7,0.1465216526627671,0.0,12.0,1.9
926.0,14.9,65.7,0.0998453349697161,1.0,12.0,1.0
873.0,14.7,67.3,0.1112730024094287,2.0,12.0,0.8
832.0,15.2,63.2,0.078903597595466,3.0,12.0,0.5
803.0,14.8,65.5,0.0921232888758058,4.0,12.0,0.4
818.0,14.4,68.5,0.1095716364292908,5.0,12.0,0.4
814.0,14.5,62.9,0.0329511001396859,6.0,12.0,0.4
832.0,14.6,56.7,-0.0663535005500211,7.0,12.0,0.6
1091.0,15.0,55.3,-0.0684929964453004,8.0,12.0,1.9
1019.0,14.5,56.5,-0.0719257395715889,9.0,12.0,2.0
937.0,14.3,55.4,-0.1048051143661263,10.0,12.0,1.4
950.0,14.7,52.5,-0.1374246759116722,11.0,12.0,1.4
962.0,15.5,51.7,-0.1017005548263392,12.0,12.0,1.5
969.0,14.9,53.4,-0.105582762575065,13.0,12.0,1.6
1010.0,15.2,51.0,-0.1321609036023389,14.0,12.0,1.8
946.0,15.2,50.1,-0.1531511794941747,15.0,12.0,1.4
988.0,15.6,46.6,-0.201382059532697,16.0,12.0,1.7
948.0,14.8,48.4,-0.2145555341276762,17.0,12.0,1.7
1045.0,14.6,48.0,-0.2354692010048466,18.0,12.0,2.3
1114.0,15.1,45.4,-0.2537316330822334,19.0,12.0,3.2
1006.0,14.5,45.4,-0.2932978112374166,20.0,12.0,2.6
889.0,13.4,48.1,-0.3046247931820928,21.0,12.0,1.6
792.0,12.3,48.7,-0.366580990058198,22.0,12.0,0.8
808.0,12.0,51.2,-0.3314249953996998,23.0,12.0,0.7
814.0,11.9,54.6,-0.2758852625722699,0.0,12.0,0.6
827.0,13.7,45.0,-0.3579614854641975,1.0,12.0,0.7
801.0,14.7,37.5,-0.4748151862429576,2.0,12.0,0.7
770.0,13.8,36.8,-0.5516476182862459,3.0,12.0,0.5
709.0,12.0,37.3,-0.646454452567963,5.0,12.0,0.3
734.0,11.7,38.1,-0.649513143539884,6.0,12.0,0.4
770.0,11.5,38.0,-0.6618423307315328,7.0,12.0,0.5
919.0,12.3,35.8,-0.6760934259941177,8.0,12.0,1.4
996.0,12.9,34.5,-0.6729524732744261,9.0,12.0,2.4
925.0,14.4,30.2,-0.7111075059369382,10.0,12.0,1.8
883.0,16.2,26.2,-0.7362634716335734,11.0,12.0,1.5
884.0,17.1,23.5,-0.791863153499103,12.0,12.0,1.5
920.0,18.1,21.3,-0.8218900564526708,13.0,12.0,1.8
941.0,18.8,20.0,-0.8490994823338318,14.0,12.0,2.1
934.0,18.1,20.8,-0.8500349360970898,15.0,12.0,1.7
929.0,17.6,19.9,-0.9283633131084243,16.0,12.0,2.3
972.0,16.0,20.8,-0.978964326402214,17.0,12.0,2.9
1073.0,14.6,23.7,-0.9408396047955678,18.0,12.0,4.0
1050.0,13.7,22.9,-1.02694300197775,19.0,12.0,4.2
980.0,12.8,21.7,-1.1450751630784506,20.0,12.0,3.5
872.0,12.7,21.3,-1.1650726553683797,21.0,12.0,2.6
802.0,12.8,22.5,-1.1059390640545703,22.0,12.0,1.3
792.0,12.6,23.4,-1.0764594840269763,23.0,12.0,1.0
857.0,12.4,24.0,-1.0662419086376589,0.0,12.0,1.6
856.0,12.5,24.0,-1.0607386362400282,1.0,12.0,1.6
869.0,11.9,32.4,-0.8009551331942506,2.0,12.0,1.1
890.0,11.7,33.8,-0.7715412479879573,3.0,12.0,1.1
834.0,11.5,34.2,-0.7719739611059163,4.0,12.0,0.8
860.0,10.5,37.8,-0.7341775301179372,5.0,12.0,0.8
909.0,7.8,47.4,-0.6839892427751796,6.0,12.0,1.0
955.0,9.3,43.1,-0.6808234308711134,7.0,12.0,1.2
1035.0,8.2,46.8,-0.6751108180738468,8.0,12.0,1.7
1087.0,10.7,34.2,-0.8232558659069656,9.0,12.0,2.4
1101.0,14.4,28.2,-0.7780516876503893,10.0,12.0,2.8
1135.0,17.4,23.3,-0.776746204436259,11.0,12.0,2.9
1095.0,17.8,23.6,-0.7410777143174953,12.0,12.0,2.6
986.0,18.3,19.5,-0.9053507918358208,13.0,12.0,2.3
991.0,18.9,18.9,-0.8937956540467841,14.0,12.0,2.3
926.0,18.4,19.7,-0.887460350206278,15.0,12.0,1.7
974.0,17.8,21.0,-0.8594379202813722,16.0,12.0,1.8
1042.0,16.1,23.4,-0.8561368090544079,17.0,12.0,2.5
1006.0,14.9,24.9,-0.8727524298596716,18.0,12.0,2.4
979.0,14.6,24.6,-0.9028810449642376,19.0,12.0,2.0
1072.0,14.2,26.8,-0.8365557638553016,20.0,12.0,2.3
1217.0,13.3,38.7,-0.5332416630503228,21.0,12.0,2.9
1124.0,11.2,45.1,-0.51015917922283,22.0,12.0,2.0
1152.0,8.8,52.5,-0.5160056838075329,23.0,12.0,2.5
1216.0,8.6,54.3,-0.5008752929128226,0.0,12.0,3.0
1095.0,8.1,53.2,-0.5540811324369479,1.0,12.0,2.4
1099.0,6.8,57.8,-0.5502596930113978,2.0,12.0,2.6
974.0,6.6,58.1,-0.5644022246693831,3.0,12.0,2.0
1091.0,5.4,64.1,-0.5495664520824212,4.0,12.0,2.1
955.0,5.6,61.6,-0.5698681643997741,5.0,12.0,1.7
975.0,4.2,69.0,-0.5556486673743117,6.0,12.0,1.5
909.0,4.8,64.6,-0.5744756508424468,7.0,12.0,1.3
992.0,4.0,69.0,-0.5689845379395227,8.0,12.0,1.9
1018.0,4.9,66.3,-0.5471438864401024,9.0,12.0,2.0
1100.0,9.4,48.7,-0.5537331247772672,10.0,12.0,2.7
1101.0,12.6,39.9,-0.5440377579721042,11.0,12.0,2.4
1148.0,14.4,35.3,-0.5511269205395163,12.0,12.0,2.7
1253.0,15.1,37.4,-0.450357876998901,13.0,12.0,3.2
1229.0,16.0,35.8,-0.437575162026398,14.0,12.0,3.4
1250.0,17.5,30.8,-0.4951163300608108,15.0,12.0,3.2
1432.0,17.2,34.2,-0.4051151693438763,16.0,12.0,4.3
1530.0,14.3,45.8,-0.2941026402547037,17.0,12.0,5.0
1604.0,12.2,53.9,-0.2722025016033945,18.0,12.0,6.3
1352.0,11.6,51.2,-0.3616874857622766,19.0,12.0,4.6
1235.0,11.3,50.1,-0.3974969384589874,20.0,12.0,3.1
1127.0,10.6,51.2,-0.4244950340149699,21.0,12.0,2.6
1073.0,9.6,51.7,-0.4840214210139396,22.0,12.0,2.1
1074.0,8.7,55.2,-0.4740116506432743,23.0,12.0,2.1
1133.0,7.9,60.2,-0.4412995611173804,0.0,12.0,2.5
1021.0,7.9,59.2,-0.4571268914320562,1.0,12.0,2.0
995.0,6.7,64.6,-0.4492602681078358,2.0,12.0,1.8
882.0,6.9,62.3,-0.4736904171037307,3.0,12.0,1.3
868.0,6.4,63.3,-0.4905329204982283,5.0,12.0,0.7
921.0,6.4,64.4,-0.4773908476797533,6.0,12.0,0.9
1041.0,5.6,68.9,-0.4576008625286928,7.0,12.0,1.5
1275.0,6.4,65.6,-0.454445290329883,8.0,12.0,3.4
1238.0,7.3,61.4,-0.4610835318711765,9.0,12.0,3.4
1288.0,9.6,53.7,-0.4448818404719558,10.0,12.0,3.2
1422.0,12.0,45.9,-0.4430112241821343,11.0,12.0,4.8
1293.0,12.7,44.4,-0.4289384642938065,12.0,12.0,3.5
1410.0,13.9,42.8,-0.3914142848855048,13.0,12.0,4.1
1425.0,15.0,41.4,-0.3543918379241638,14.0,12.0,4.8
1590.0,16.0,38.7,-0.3585338134237321,15.0,12.0,4.4
1520.0,16.0,38.6,-0.3635557050309547,16.0,12.0,4.5
1595.0,14.1,44.9,-0.3293377477206134,17.0,12.0,5.9
1881.0,12.6,55.9,-0.2055492429132585,18.0,12.0,9.9
1633.0,11.7,60.8,-0.1820016079830345,19.0,12.0,6.9
1391.0,11.5,60.9,-0.1924931121154511,20.0,12.0,4.3
1263.0,10.6,64.1,-0.2006484734868388,21.0,12.0,2.9
1147.0,10.1,66.2,-0.2002818821709474,22.0,12.0,2.0
1103.0,9.0,70.1,-0.2186536460413577,23.0,12.0,1.7
1071.0,8.6,70.5,-0.2338253996610702,0.0,12.0,1.9
1137.0,7.6,74.3,-0.2506432250167946,1.0,12.0,2.0
1066.0,6.9,76.1,-0.2757535015865071,2.0,12.0,1.9
918.0,8.0,70.6,-0.2735162169788815,3.0,12.0,1.0
895.0,6.8,75.4,-0.2910209737172954,4.0,12.0,0.8
885.0,6.6,75.3,-0.3040824938195617,5.0,12.0,0.7
964.0,6.0,77.3,-0.3199298200019017,6.0,12.0,1.1
1088.0,6.0,76.7,-0.3257301400893108,7.0,12.0,1.7
1274.0,6.9,73.7,-0.3081569256411665,8.0,12.0,3.1
1406.0,7.6,70.6,-0.3050317107868939,9.0,12.0,4.4
1521.0,9.3,64.2,-0.2818325476628893,10.0,12.0,5.6
1408.0,11.7,55.7,-0.27049724769768,11.0,12.0,4.4
1377.0,12.9,54.1,-0.2227686216091365,12.0,12.0,4.4
1470.0,14.0,53.0,-0.1683003154317005,13.0,12.0,4.7
1416.0,15.1,50.2,-0.1564199192713016,14.0,12.0,4.2
1383.0,16.7,47.3,-0.1184457552064817,15.0,12.0,3.3
1574.0,16.8,48.4,-0.0861026990534117,16.0,12.0,5.1
,,,,17.0,12.0,7.4
,,,,18.0,12.0,9.3
,,,,19.0,12.0,7.4
,,,,20.0,12.0,5.3
,,,,21.0,12.0,4.1
,,,,22.0,12.0,2.5
,,,,23.0,12.0,2.1
,,,,0.0,12.0,2.9
,,,,1.0,12.0,2.3
,,,,2.0,12.0,1.7
,,,,3.0,12.0,0.9
,,,,4.0,12.0,0.7
,,,,5.0,12.0,0.8
,,,,6.0,12.0,1.0
,,,,7.0,12.0,1.2
,,,,8.0,12.0,3.5
,,,,9.0,12.0,4.5
,,,,10.0,12.0,4.9
,,,,11.0,12.0,3.5
,,,,12.0,12.0,3.4
,,,,13.0,12.0,4.0
,,,,14.0,12.0,4.3
,,,,15.0,12.0,4.0
,,,,16.0,12.0,4.7
,,,,17.0,12.0,6.6
,,,,18.0,12.0,7.3
,,,,19.0,12.0,3.6
,,,,20.0,12.0,2.4
,,,,21.0,12.0,2.1
,,,,22.0,12.0,2.1
,,,,23.0,12.0,1.7
,,,,0.0,12.0,2.2
,,,,1.0,12.0,2.0
,,,,2.0,12.0,1.6
,,,,3.0,12.0,1.7
,,,,5.0,12.0,1.0
,,,,6.0,12.0,1.0
,,,,7.0,12.0,1.6
,,,,8.0,12.0,3.5
,,,,9.0,12.0,5.3
,,,,10.0,12.0,4.6
,,,,11.0,12.0,4.5
,,,,12.0,12.0,4.2
,,,,13.0,12.0,4.1
,,,,14.0,12.0,5.5
,,,,15.0,12.0,4.8
,,,,16.0,12.0,5.5
,,,,17.0,12.0,5.2
,,,,18.0,12.0,7.5
,,,,19.0,12.0,8.6
,,,,20.0,12.0,9.1
,,,,21.0,12.0,8.6
,,,,22.0,12.0,5.4
,,,,23.0,12.0,4.3
,,,,0.0,12.0,4.2
,,,,1.0,12.0,4.3
,,,,2.0,12.0,4.2
,,,,3.0,12.0,2.8
,,,,4.0,12.0,2.2
,,,,5.0,12.0,1.8
,,,,6.0,12.0,2.0
,,,,7.0,12.0,2.5
,,,,8.0,12.0,4.1
,,,,9.0,12.0,6.3
,,,,10.0,12.0,5.0
,,,,11.0,12.0,5.1
,,,,12.0,12.0,3.6
,,,,13.0,12.0,3.5
,,,,14.0,12.0,3.7
,,,,15.0,12.0,3.1
,,,,16.0,12.0,3.2
,,,,17.0,12.0,3.8
,,,,18.0,12.0,3.2
,,,,19.0,12.0,3.2
1325.0,13.3,68.0,0.0369103540200971,20.0,12.0,3.3
1316.0,13.2,72.8,0.0938545754716242,21.0,12.0,3.1
1170.0,12.6,76.5,0.1049004098253698,22.0,12.0,2.4
1061.0,12.6,74.3,0.0809346174959992,23.0,12.0,1.4
1109.0,12.9,72.1,0.0637256908805449,0.0,12.0,2.1
1025.0,13.1,70.5,0.0577027101282891,1.0,12.0,1.4
1086.0,12.4,73.8,0.0558130648192126,2.0,12.0,1.4
1058.0,12.2,74.5,0.0523077796233449,3.0,12.0,1.3
1034.0,11.8,76.3,0.0532563663004314,4.0,12.0,1.0
1065.0,10.8,80.0,0.0360425913469293,5.0,12.0,1.3
988.0,10.4,77.3,-0.0295318026060378,6.0,12.0,1.0
986.0,10.0,76.2,-0.0691357388348621,7.0,12.0,1.1
1136.0,9.4,67.7,-0.2208960787737305,8.0,12.0,2.1
1256.0,9.3,71.2,-0.1833220571275381,9.0,12.0,3.2
1228.0,12.6,54.0,-0.2433462586317291,10.0,12.0,3.3
956.0,16.1,28.5,-0.6608736200096497,11.0,12.0,2.3
781.0,16.6,19.9,-0.9867131961707007,12.0,12.0,1.0
759.0,15.9,18.2,-1.1223928173335131,13.0,12.0,0.8
722.0,14.3,18.4,-1.2069773133462347,14.0,12.0,0.8
699.0,15.0,16.3,-1.2913478838109371,15.0,12.0,0.6
755.0,14.9,17.1,-1.246532418744732,16.0,12.0,0.9
746.0,13.2,18.8,-1.2598379371673314,17.0,12.0,0.8
784.0,12.4,19.6,-1.274037678774223,18.0,12.0,1.2
931.0,11.9,21.3,-1.2184098521237057,19.0,12.0,2.1
1112.0,11.1,24.8,-1.119631655892185,20.0,12.0,3.9
1133.0,10.1,29.7,-1.0034839435765324,21.0,12.0,4.4
886.0,10.2,23.8,-1.2190864421359842,22.0,12.0,2.0
993.0,9.4,27.4,-1.1273204528048533,23.0,12.0,2.3
1215.0,7.9,39.0,-0.8785133675401251,0.0,12.0,3.6
1160.0,7.6,40.6,-0.8502689363321577,1.0,12.0,3.9
928.0,6.4,43.7,-0.857550236851555,2.0,12.0,1.6
879.0,6.3,44.7,-0.8455993037516221,3.0,12.0,1.0
840.0,3.3,53.5,-0.8722738464573808,5.0,12.0,1.0
848.0,4.8,49.9,-0.8381729526102031,6.0,12.0,0.8
828.0,2.2,60.1,-0.8298837041334163,7.0,12.0,0.7
847.0,2.5,59.3,-0.8207533051650914,8.0,12.0,1.0
868.0,3.2,55.7,-0.8337895103624113,9.0,12.0,1.0
970.0,5.0,48.8,-0.8462983600541201,10.0,12.0,1.5
1077.0,5.8,49.8,-0.7737066884183622,11.0,12.0,2.5
1058.0,6.0,47.6,-0.8011779247736506,12.0,12.0,2.6
1136.0,7.4,44.6,-0.7737066884183622,13.0,12.0,3.2
1228.0,5.2,73.1,-0.4254127459178604,14.0,12.0,3.0
1235.0,4.8,81.4,-0.3488485076892683,15.0,12.0,3.4
1217.0,4.7,82.3,-0.3417863314449817,16.0,12.0,3.3
1298.0,4.7,82.8,-0.3344941942375852,17.0,12.0,3.6
1327.0,4.7,83.4,-0.3317036245461108,18.0,12.0,5.5
1293.0,5.2,83.1,-0.2996197100248239,19.0,12.0,4.5
1353.0,5.5,84.1,-0.2669648308630592,20.0,12.0,4.7
1254.0,5.8,84.5,-0.2456448166607233,21.0,12.0,4.3
1189.0,6.2,84.1,-0.2208960787737305,22.0,12.0,3.2
1183.0,6.6,83.3,-0.2005262614488009,23.0,12.0,2.9
1185.0,6.8,82.8,-0.1965016203677886,0.0,12.0,3.1
1098.0,8.2,78.4,-0.1553680872336971,1.0,12.0,2.8
938.0,9.7,70.9,-0.1579411880685766,2.0,12.0,1.2
883.0,9.5,69.9,-0.1865705710833695,3.0,12.0,0.9
839.0,9.3,65.9,-0.2539894314853112,4.0,12.0,0.8
784.0,8.8,62.9,-0.3349134521572196,5.0,12.0,0.6
779.0,8.6,58.8,-0.4150610017816113,6.0,12.0,0.6
883.0,9.2,55.9,-0.4275573545829804,7.0,12.0,1.0
970.0,8.4,57.7,-0.4500441515061318,8.0,12.0,3.2
1012.0,8.5,60.4,-0.3985391480374312,9.0,12.0,3.6
934.0,8.9,57.4,-0.4193105149302175,10.0,12.0,2.9
888.0,9.2,55.8,-0.4340189155262254,11.0,12.0,2.4
918.0,9.6,53.9,-0.4423884622127622,12.0,12.0,2.5
901.0,9.6,52.4,-0.4658522581232595,13.0,12.0,2.6
857.0,9.7,49.8,-0.5111590126672283,14.0,12.0,2.3
838.0,9.4,44.9,-0.6356332743593387,15.0,12.0,2.2
869.0,9.8,41.9,-0.6766834545292802,16.0,12.0,2.3
928.0,8.9,44.9,-0.6684545679695739,17.0,12.0,2.9
1037.0,8.4,45.4,-0.6861715668235202,18.0,12.0,4.1
980.0,8.0,41.0,-0.8173507840192515,19.0,12.0,4.1
978.0,7.9,37.1,-0.9228119488644206,20.0,12.0,4.0
891.0,7.8,33.9,-1.0233193046326785,21.0,12.0,3.7
762.0,7.3,32.4,-1.0966142860054366,22.0,12.0,1.7
794.0,7.4,34.6,-1.028340235682778,23.0,12.0,1.1
799.0,7.1,33.7,-1.0738221198608908,0.0,12.0,1.1
818.0,6.4,35.8,-1.0581423561143963,1.0,12.0,1.5
691.0,5.6,37.7,-1.0659515064285614,2.0,12.0,0.5
697.0,5.6,37.6,-1.0647907401925991,3.0,12.0,0.3
697.0,5.3,38.8,-1.0575663192321088,4.0,12.0,0.2
716.0,4.7,41.4,-1.028340235682778,5.0,12.0,0.3
791.0,4.3,43.9,-1.0010319603292457,6.0,12.0,0.6
804.0,4.9,40.6,-1.0387408916307197,7.0,12.0,0.7
1093.0,5.1,40.8,-1.0208182612280894,8.0,12.0,2.6
1179.0,6.5,38.1,-0.991822794486592,9.0,12.0,5.5
951.0,7.4,36.5,-0.9733903239147278,10.0,12.0,2.6
882.0,7.9,36.4,-0.9444330378204354,11.0,12.0,1.5
897.0,7.8,36.8,-0.9395593588135094,12.0,12.0,1.7
949.0,8.7,33.7,-0.9702190738997108,13.0,12.0,2.2
896.0,8.5,34.3,-0.964168812118619,14.0,12.0,2.1
908.0,8.9,34.5,-0.929882685393622,15.0,12.0,2.2
959.0,8.8,35.7,-0.905598102335412,16.0,12.0,2.3
994.0,7.9,38.6,-0.8826142055147712,17.0,12.0,2.5
1081.0,7.6,40.1,-0.8686917530748762,18.0,12.0,3.1
1081.0,6.9,40.3,-0.9100601821235188,19.0,12.0,3.6
1175.0,6.5,41.7,-0.9046092271003172,20.0,12.0,3.9
1123.0,6.3,42.6,-0.8901357743973038,21.0,12.0,4.0
1032.0,5.9,44.7,-0.8708394689702377,22.0,12.0,2.3
927.0,5.8,43.4,-0.907083251123242,23.0,12.0,1.5
952.0,5.8,42.5,-0.9321660810324452,0.0,12.0,1.5
987.0,5.6,42.0,-0.9529547162457463,1.0,12.0,2.2
902.0,5.3,42.3,-0.966006324120088,2.0,12.0,1.3
833.0,5.1,43.5,-0.9539925990581666,3.0,12.0,0.9
812.0,5.2,45.9,-0.8918420514718453,5.0,12.0,0.5
821.0,4.7,49.0,-0.8653600032056121,6.0,12.0,0.5
932.0,4.5,51.8,-0.8168979879961202,7.0,12.0,0.9
1069.0,4.5,53.0,-0.799619425070462,8.0,12.0,2.0
1137.0,4.8,53.1,-0.7754424232867755,9.0,12.0,3.2
1009.0,7.8,42.0,-0.8065398679150358,10.0,12.0,2.3
962.0,9.3,37.6,-0.8230281014144654,11.0,12.0,1.8
972.0,10.0,34.2,-0.8646474987223166,12.0,12.0,2.1
968.0,10.3,32.6,-0.8930626057549479,13.0,12.0,1.9
939.0,9.8,31.8,-0.9524361785105084,14.0,12.0,2.4
901.0,9.8,30.3,-1.0056685430253718,15.0,12.0,2.1
975.0,9.6,29.6,-1.037046933009955,16.0,12.0,2.8
1028.0,8.1,32.5,-1.0452611131711151,17.0,12.0,3.3
998.0,6.8,36.1,-1.0286199168480747,18.0,12.0,2.9
1094.0,6.4,36.5,-1.0444082346545975,19.0,12.0,3.9
1128.0,5.9,37.8,-1.0418539548495007,20.0,12.0,4.1
1111.0,5.1,40.7,-1.0158348622105415,21.0,12.0,3.3
1121.0,4.8,45.1,-0.935218741759674,22.0,12.0,3.3
956.0,4.5,43.9,-0.9867131961707007,23.0,12.0,1.9
973.0,5.2,44.1,-0.931658209005277,0.0,12.0,2.0
952.0,4.3,46.4,-0.942634707213757,1.0,12.0,1.9
969.0,3.0,52.5,-0.9110544650789086,2.0,12.0,2.1
919.0,2.3,56.3,-0.8833396317344692,3.0,12.0,1.7
874.0,1.5,61.4,-0.859201764890028,4.0,12.0,1.3
806.0,4.0,50.4,-0.8785133675401251,5.0,12.0,1.1
874.0,2.8,55.2,-0.8729918074790074,6.0,12.0,1.2
961.0,1.2,61.4,-0.8773104322332711,7.0,12.0,1.8
1195.0,1.4,61.3,-0.865597617558637,8.0,12.0,3.6
1184.0,2.2,58.1,-0.8632240109374628,9.0,12.0,3.7
1135.0,4.3,49.4,-0.8823725136706944,10.0,12.0,3.4
1211.0,6.6,42.5,-0.8770700187208739,11.0,12.0,4.0
1228.0,8.0,38.3,-0.8835815574644503,12.0,12.0,3.8
1247.0,9.1,36.1,-0.8741895558555196,13.0,12.0,4.1
1336.0,10.0,34.7,-0.8535507020529692,14.0,12.0,4.9
1205.0,11.0,33.0,-0.8367866307615561,15.0,12.0,3.3
1305.0,11.3,33.6,-0.7976192021566564,16.0,12.0,4.3
1568.0,9.4,41.3,-0.7158018711247515,17.0,12.0,6.6
1630.0,8.0,45.9,-0.706029806390959,18.0,12.0,8.5
1704.0,7.1,50.3,-0.6733445532637656,19.0,12.0,8.7
1701.0,6.2,56.9,-0.6126737964100685,20.0,12.0,9.1
1564.0,6.3,57.9,-0.5842927756478632,21.0,12.0,7.2
1441.0,6.2,56.8,-0.6123047927158445,22.0,12.0,5.0
1376.0,6.1,54.7,-0.6537341782031103,23.0,12.0,4.2
1412.0,6.0,55.6,-0.6455005270925923,0.0,12.0,4.6
1352.0,5.1,59.0,-0.6447380413522577,1.0,12.0,3.9
1285.0,5.1,58.4,-0.6597124044737079,2.0,12.0,3.4
1263.0,4.7,60.8,-0.6477914788391481,3.0,12.0,3.0
1200.0,4.2,63.1,-0.6426441983868385,4.0,12.0,2.4
1187.0,4.3,64.1,-0.6217571844732723,5.0,12.0,2.5
1166.0,4.8,61.9,-0.6217571844732723,6.0,12.0,3.5
1209.0,5.3,61.1,-0.598018835468368,7.0,12.0,3.9
1349.0,5.7,61.3,-0.569691376633027,8.0,12.0,4.8
1458.0,6.1,60.5,-0.5587911280608666,9.0,12.0,6.1
1462.0,6.7,59.7,-0.5293290953305504,10.0,12.0,6.6
1448.0,7.2,58.6,-0.5131616835635384,11.0,12.0,6.5
1419.0,8.0,55.9,-0.5078301147861922,12.0,12.0,6.0
1561.0,9.8,52.4,-0.4542877728057328,13.0,12.0,6.9
1558.0,10.5,51.1,-0.4303214841070309,14.0,12.0,7.9
1438.0,10.8,52.4,-0.3905272357439572,15.0,12.0,6.1
1532.0,10.6,55.3,-0.3484233677409674,16.0,12.0,6.7
1522.0,10.4,57.0,-0.3330979359822635,17.0,12.0,6.8
1514.0,10.2,58.3,-0.3207563801812101,18.0,12.0,6.7
,,,,19.0,12.0,6.4
,,,,20.0,12.0,6.8
,,,,21.0,12.0,5.6
,,,,22.0,12.0,5.4
,,,,23.0,12.0,5.2
1505.0,9.4,66.1,-0.2464121782535641,0.0,12.0,5.9
1458.0,9.6,65.9,-0.2396541034411993,1.0,12.0,5.6
1431.0,9.5,66.2,-0.2380034142212337,2.0,12.0,5.5
1366.0,9.2,67.3,-0.2419441807779271,3.0,12.0,5.2
1243.0,9.0,69.8,-0.2182803956482219,5.0,12.0,2.2
1251.0,8.9,70.5,-0.2161679375777845,6.0,12.0,2.0
1259.0,8.9,70.4,-0.2139360705632966,7.0,12.0,2.2
1268.0,9.1,69.6,-0.2175343125496991,8.0,12.0,2.0
1288.0,9.0,70.8,-0.201749054460053,9.0,12.0,2.5
1410.0,9.8,68.6,-0.1834421844626576,10.0,12.0,3.0
1374.0,10.2,67.3,-0.1775728497717508,11.0,12.0,2.8
1458.0,10.7,65.0,-0.1769758704692025,12.0,12.0,3.4
1609.0,11.4,62.9,-0.1679453908494474,13.0,12.0,5.5
1424.0,12.2,61.1,-0.1447945849032333,14.0,12.0,4.0
1331.0,12.1,61.8,-0.1366218775429642,15.0,12.0,2.4
1434.0,11.7,65.6,-0.1075852106799374,16.0,12.0,3.1
1542.0,11.4,67.9,-0.0922249440425171,17.0,12.0,4.0
1651.0,11.2,70.8,-0.0633658756218197,18.0,12.0,4.6
1633.0,10.9,75.9,-0.0132878943269354,19.0,12.0,4.8
1739.0,11.3,78.3,0.0444952398865513,20.0,12.0,6.2
1523.0,10.3,82.8,0.0362354925820953,21.0,12.0,4.6
1543.0,10.4,82.5,0.039797469874066,22.0,12.0,4.5
1469.0,11.0,81.7,0.0701788346212465,23.0,12.0,4.2
1271.0,11.7,79.8,0.0920320854464937,0.0,12.0,2.6
1161.0,11.6,80.0,0.0883771106174129,1.0,12.0,1.6
1053.0,11.3,80.1,0.0714831016218643,2.0,12.0,1.3
916.0,11.7,74.1,0.0165620882989782,3.0,12.0,0.6
900.0,10.8,78.7,0.0199986865066891,4.0,12.0,0.5
855.0,10.7,81.5,0.048504409059615,5.0,12.0,0.4
848.0,10.9,80.3,0.0434425578428367,6.0,12.0,0.3
873.0,10.7,80.7,0.0370067256290957,7.0,12.0,0.4
945.0,10.5,81.8,0.0407579924721678,8.0,12.0,0.6
1003.0,10.4,82.9,0.041045969436001,9.0,12.0,0.9
1041.0,10.6,82.1,0.0441125746183208,10.0,12.0,1.1
1036.0,11.5,72.6,-0.0155198116580368,11.0,12.0,1.0
1124.0,12.8,65.5,-0.0366639843715914,12.0,12.0,1.6
1130.0,13.9,60.9,-0.036249132675121,13.0,12.0,1.8
991.0,14.9,57.9,-0.0277823810124516,14.0,12.0,1.0
