PT08.S1(CO),T,RH,log_AH,hour,month,Datetime
935.0,22.1,43.0,0.11964796226589584,21.0,9.0,2004-09-17 21:00:00
908.0,22.2,42.7,0.11662681193171956,22.0,9.0,2004-09-17 22:00:00
927.0,22.1,42.8,0.11911548089016212,23.0,9.0,2004-09-17 23:00:00
936.0,22.1,43.5,0.13479309634153208,0.0,9.0,2004-09-18 00:00:00
847.0,21.5,45.6,0.14219376570317532,1.0,9.0,2004-09-18 01:00:00
812.0,21.1,44.5,0.09349034308733897,2.0,9.0,2004-09-18 02:00:00
804.0,20.4,47.1,0.11136246785346064,3.0,9.0,2004-09-18 03:00:00
775.0,20.2,46.7,0.08608594891312898,5.0,9.0,2004-09-18 05:00:00
835.0,20.1,47.8,0.10831614348345894,6.0,9.0,2004-09-18 06:00:00
913.0,20.0,50.7,0.1590529298546004,7.0,9.0,2004-09-18 07:00:00
903.0,20.7,49.7,0.17981842657583616,8.0,9.0,2004-09-18 08:00:00
982.0,24.3,39.5,0.16906744111553862,9.0,9.0,2004-09-18 09:00:00
925.0,25.4,34.8,0.10607026372706657,10.0,9.0,2004-09-18 10:00:00
895.0,26.6,30.7,0.04888539772981066,11.0,9.0,2004-09-18 11:00:00
930.0,27.7,28.1,0.02683665395355957,12.0,9.0,2004-09-18 12:00:00
953.0,27.6,28.7,0.03979746987406606,13.0,9.0,2004-09-18 13:00:00
885.0,27.6,29.2,0.057702710128289154,14.0,9.0,2004-09-18 14:00:00
903.0,28.1,28.6,0.06905953593149455,15.0,9.0,2004-09-18 15:00:00
927.0,29.1,26.8,0.06278698809876479,16.0,9.0,2004-09-18 16:00:00
979.0,28.4,28.3,0.07677583880204963,17.0,9.0,2004-09-18 17:00:00
1050.0,26.6,32.1,0.09712671073072282,18.0,9.0,2004-09-18 18:00:00
1091.0,25.3,35.3,0.11884913383838117,19.0,9.0,2004-09-18 19:00:00
1040.0,24.7,37.1,0.13076506987955247,20.0,9.0,2004-09-18 20:00:00
997.0,23.5,40.6,0.14738498691305832,21.0,9.0,2004-09-18 21:00:00
1042.0,22.8,43.4,0.17521301755665977,22.0,9.0,2004-09-18 22:00:00
1191.0,22.2,47.9,0.23317308695138816,23.0,9.0,2004-09-18 23:00:00
1149.0,21.3,50.5,0.2352302124493568,0.0,9.0,2004-09-19 00:00:00
973.0,20.6,53.2,0.24231853070025075,1.0,9.0,2004-09-19 01:00:00
940.0,19.6,56.6,0.24662567546141323,2.0,9.0,2004-09-19 02:00:00
949.0,18.8,59.8,0.2505252280554269,3.0,9.0,2004-09-19 03:00:00
830.0,18.8,59.5,0.24357343282571792,4.0,9.0,2004-09-19 04:00:00
773.0,19.3,57.0,0.231349787861309,5.0,9.0,2004-09-19 05:00:00
811.0,18.2,60.8,0.22848923763896178,6.0,9.0,2004-09-19 06:00:00
901.0,16.8,66.8,0.2406690781800282,7.0,9.0,2004-09-19 07:00:00
969.0,18.6,60.0,0.24349504756210735,8.0,9.0,2004-09-19 08:00:00
1027.0,22.2,48.0,0.237283114867929,9.0,9.0,2004-09-19 09:00:00
1094.0,26.5,35.7,0.19466176887855946,10.0,9.0,2004-09-19 10:00:00
1083.0,30.0,28.5,0.17252371431384353,11.0,9.0,2004-09-19 11:00:00
1098.0,32.2,24.7,0.15666181001337698,12.0,9.0,2004-09-19 12:00:00
1059.0,29.6,28.6,0.15083088970258385,13.0,9.0,2004-09-19 13:00:00
1021.0,29.8,28.5,0.16627685962509892,14.0,9.0,2004-09-19 14:00:00
925.0,31.1,26.1,0.15100287353652742,15.0,9.0,2004-09-19 15:00:00
1045.0,34.6,22.4,0.1922718876471227,16.0,9.0,2004-09-19 16:00:00
1303.0,33.2,25.4,0.24074768526256682,17.0,9.0,2004-09-19 17:00:00
1254.0,30.0,31.4,0.26804043219649204,18.0,9.0,2004-09-19 18:00:00
1345.0,27.5,38.1,0.318889999575974,19.0,9.0,2004-09-19 19:00:00
1273.0,26.2,42.5,0.35276731910771536,20.0,9.0,2004-09-19 20:00:00
1096.0,24.7,46.4,0.3510793175815726,21.0,9.0,2004-09-19 21:00:00
1077.0,23.6,50.0,0.3634618606277064,22.0,9.0,2004-09-19 22:00:00
1084.0,22.7,53.6,0.38062581809451895,23.0,9.0,2004-09-19 23:00:00
980.0,22.7,53.8,0.38294679667756204,0.0,9.0,2004-09-20 00:00:00
882.0,22.8,53.0,0.37685985109782993,1.0,9.0,2004-09-20 01:00:00
851.0,21.4,57.6,0.3694233367608989,2.0,9.0,2004-09-20 02:00:00
819.0,19.9,62.3,0.36207036245563995,3.0,9.0,2004-09-20 03:00:00
804.0,19.5,63.5,0.3555042589543925,4.0,9.0,2004-09-20 04:00:00
823.0,20.2,60.8,0.3536804649584034,5.0,9.0,2004-09-20 05:00:00
903.0,19.4,63.5,0.34635184361565774,6.0,9.0,2004-09-20 06:00:00
1310.0,18.7,65.6,0.3392540779957684,7.0,9.0,2004-09-20 07:00:00
1479.0,23.5,49.7,0.34755346948917126,9.0,9.0,2004-09-20 09:00:00
1285.0,26.4,41.9,0.35325911663756304,10.0,9.0,2004-09-20 10:00:00
1262.0,29.9,34.0,0.343305976199778,11.0,9.0,2004-09-20 11:00:00
1225.0,31.5,30.8,0.33768578568687496,12.0,9.0,2004-09-20 12:00:00
1162.0,30.2,30.2,0.2424754796137017,13.0,9.0,2004-09-20 13:00:00
1103.0,30.5,29.3,0.23206364868876878,14.0,9.0,2004-09-20 14:00:00
1120.0,31.8,27.4,0.2368886531058815,15.0,9.0,2004-09-20 15:00:00
1169.0,34.3,23.2,0.20912575954600565,16.0,9.0,2004-09-20 16:00:00
1386.0,34.1,23.0,0.1890488775433811,17.0,9.0,2004-09-20 17:00:00
1426.0,30.5,29.2,0.22992053559323347,18.0,9.0,2004-09-20 18:00:00
1476.0,28.1,32.4,0.19663529143341363,19.0,9.0,2004-09-20 19:00:00
1167.0,26.5,31.7,0.07575661239924632,20.0,9.0,2004-09-20 20:00:00
1032.0,24.8,33.7,0.03700672562909574,21.0,9.0,2004-09-20 21:00:00
1034.0,23.9,38.1,0.10642994361584661,22.0,9.0,2004-09-20 22:00:00
986.0,23.0,43.0,0.17370117450034325,23.0,9.0,2004-09-20 23:00:00
908.0,23.5,44.7,0.2433382585997291,0.0,9.0,2004-09-21 00:00:00
891.0,22.3,47.7,0.23451860933571494,1.0,9.0,2004-09-21 01:00:00
843.0,22.1,49.8,0.26956901702485386,2.0,9.0,2004-09-21 02:00:00
822.0,21.8,51.4,0.28307145989409765,3.0,9.0,2004-09-21 03:00:00
814.0,20.8,55.9,0.3060866641278856,4.0,9.0,2004-09-21 04:00:00
869.0,18.8,63.0,0.30616029369755404,5.0,9.0,2004-09-21 05:00:00
1013.0,18.3,65.5,0.3137883195362603,6.0,9.0,2004-09-21 06:00:00
1515.0,18.2,66.1,0.3132767171132615,7.0,9.0,2004-09-21 07:00:00
1587.0,19.6,60.7,0.3157591950236713,8.0,9.0,2004-09-21 08:00:00
1490.0,22.6,51.4,0.3307415619122278,9.0,9.0,2004-09-21 09:00:00
1435.0,25.8,44.2,0.3723908003787351,10.0,9.0,2004-09-21 10:00:00
1246.0,28.5,39.0,0.40065355111094225,11.0,9.0,2004-09-21 11:00:00
1266.0,30.1,35.1,0.3908251313686493,12.0,9.0,2004-09-21 12:00:00
1277.0,29.4,36.4,0.3864861415103616,13.0,9.0,2004-09-21 13:00:00
1142.0,29.2,37.9,0.4131686924931969,14.0,9.0,2004-09-21 14:00:00
1207.0,30.5,34.9,0.40646460844124793,15.0,9.0,2004-09-21 15:00:00
1252.0,31.5,31.4,0.3583735005743139,16.0,9.0,2004-09-21 16:00:00
1399.0,31.2,31.4,0.33554323380312123,17.0,9.0,2004-09-21 17:00:00
1464.0,28.5,37.2,0.3564149101328725,18.0,9.0,2004-09-21 18:00:00
1422.0,26.7,42.3,0.37966855306415426,19.0,9.0,2004-09-21 19:00:00
1308.0,24.8,49.0,0.4115797091080184,20.0,9.0,2004-09-21 20:00:00
1137.0,23.6,53.6,0.43009267793289463,21.0,9.0,2004-09-21 21:00:00
1040.0,23.0,55.8,0.4369637751675354,22.0,9.0,2004-09-21 22:00:00
1018.0,22.1,58.4,0.4313277676338917,23.0,9.0,2004-09-21 23:00:00
962.0,22.6,56.3,0.4208790341605184,0.0,9.0,2004-09-22 00:00:00
930.0,21.0,61.3,0.40752964215704346,1.0,9.0,2004-09-22 01:00:00
812.0,23.0,54.0,0.40613155265132483,2.0,9.0,2004-09-22 02:00:00
826.0,19.8,65.3,0.3983733542944081,3.0,9.0,2004-09-22 03:00:00
878.0,18.3,70.8,0.39163660017163027,4.0,9.0,2004-09-22 04:00:00
922.0,18.1,72.5,0.39716408306877793,5.0,9.0,2004-09-22 05:00:00
1047.0,18.3,71.0,0.3925149489325361,6.0,9.0,2004-09-22 06:00:00
1376.0,18.5,68.9,0.37603629741735217,7.0,9.0,2004-09-22 07:00:00
1514.0,20.1,62.7,0.37912113276856246,8.0,9.0,2004-09-22 08:00:00
1494.0,23.5,52.0,0.3942693353474297,9.0,9.0,2004-09-22 09:00:00
1316.0,26.8,42.7,0.396357089077437,10.0,9.0,2004-09-22 10:00:00
1269.0,29.1,36.7,0.3745246852015274,11.0,9.0,2004-09-22 11:00:00
1152.0,30.8,32.0,0.33747173695429644,12.0,9.0,2004-09-22 12:00:00
1138.0,27.9,37.0,0.31626952930369356,13.0,9.0,2004-09-22 13:00:00
1132.0,28.5,37.3,0.35704487550561204,14.0,9.0,2004-09-22 14:00:00
1186.0,30.2,32.9,0.3267825860736957,15.0,9.0,2004-09-22 15:00:00
1228.0,32.9,27.7,0.30910103982508097,16.0,9.0,2004-09-22 16:00:00
1424.0,32.2,28.8,0.3092478503663415,17.0,9.0,2004-09-22 17:00:00
1427.0,28.8,39.0,0.4189076838046532,18.0,9.0,2004-09-22 18:00:00
1387.0,26.7,43.3,0.3975001384538675,19.0,9.0,2004-09-22 19:00:00
1284.0,24.6,54.0,0.49840885375090227,20.0,9.0,2004-09-22 20:00:00
1110.0,23.4,59.9,0.5301575520654827,21.0,9.0,2004-09-22 21:00:00
1110.0,22.5,62.6,0.5237221055010108,22.0,9.0,2004-09-22 22:00:00
1077.0,22.9,62.0,0.538071072656186,23.0,9.0,2004-09-22 23:00:00
1037.0,22.2,64.9,0.5417427264007123,0.0,9.0,2004-09-23 00:00:00
1002.0,21.4,68.5,0.5458645284105065,1.0,9.0,2004-09-23 01:00:00
865.0,22.2,63.0,0.5112055515842762,2.0,9.0,2004-09-23 02:00:00
824.0,22.4,59.9,0.47430685706557046,3.0,9.0,2004-09-23 03:00:00
847.0,22.9,57.5,0.46241238854991457,5.0,9.0,2004-09-23 05:00:00
961.0,21.3,63.2,0.4570450280813435,6.0,9.0,2004-09-23 06:00:00
1336.0,21.3,63.5,0.4663093136574639,7.0,9.0,2004-09-23 07:00:00
1251.0,23.7,54.4,0.4552072000029785,8.0,9.0,2004-09-23 08:00:00
1290.0,25.0,50.8,0.46392267767973305,9.0,9.0,2004-09-23 09:00:00
1215.0,26.3,48.1,0.48236441894395515,10.0,9.0,2004-09-23 10:00:00
1248.0,26.4,47.3,0.47037855895080877,11.0,9.0,2004-09-23 11:00:00
1233.0,29.3,39.5,0.4608998149962649,12.0,9.0,2004-09-23 12:00:00
1229.0,29.0,39.6,0.4434671302411719,13.0,9.0,2004-09-23 13:00:00
1206.0,29.8,38.0,0.447374511185374,14.0,9.0,2004-09-23 14:00:00
1215.0,30.4,37.2,0.462475362824944,15.0,9.0,2004-09-23 15:00:00
1330.0,31.5,34.9,0.46392267767973305,16.0,9.0,2004-09-23 16:00:00
1446.0,31.6,34.8,0.4653051084641814,17.0,9.0,2004-09-23 17:00:00
1446.0,29.0,40.5,0.46681103834657134,18.0,9.0,2004-09-23 18:00:00
1421.0,27.2,45.9,0.4887027066782201,19.0,9.0,2004-09-23 19:00:00
1247.0,26.2,48.7,0.48587697840202565,20.0,9.0,2004-09-23 20:00:00
1168.0,25.1,50.5,0.4599532933922342,21.0,9.0,2004-09-23 21:00:00
1111.0,24.1,50.7,0.4027280323982782,22.0,9.0,2004-09-23 22:00:00
1071.0,22.5,53.7,0.3705975727790887,23.0,9.0,2004-09-23 23:00:00
969.0,22.7,53.7,0.3770656335864664,0.0,9.0,2004-09-24 00:00:00
942.0,21.5,57.9,0.38240116850961275,1.0,9.0,2004-09-24 01:00:00
923.0,22.3,55.8,0.3939321922944401,2.0,9.0,2004-09-24 02:00:00
813.0,22.7,53.8,0.3834239772312842,3.0,9.0,2004-09-24 03:00:00
851.0,21.1,59.9,0.3912985681905864,4.0,9.0,2004-09-24 04:00:00
868.0,20.4,63.0,0.40185861251405264,5.0,9.0,2004-09-24 05:00:00
1062.0,20.8,62.2,0.4133671380040184,6.0,9.0,2004-09-24 06:00:00
1418.0,21.3,61.6,0.43515335180998915,7.0,9.0,2004-09-24 07:00:00
1600.0,21.9,60.2,0.44468582126144574,8.0,9.0,2004-09-24 08:00:00
1583.0,23.0,56.4,0.44558285470405345,9.0,9.0,2004-09-24 09:00:00
1338.0,25.1,49.5,0.44288933675416353,10.0,9.0,2004-09-24 10:00:00
1285.0,26.6,44.3,0.4206164118755081,11.0,9.0,2004-09-24 11:00:00
1376.0,26.2,46.0,0.4332099684167232,12.0,9.0,2004-09-24 12:00:00
1467.0,25.4,48.7,0.44430113189336246,13.0,9.0,2004-09-24 13:00:00
1442.0,25.6,48.3,0.4434029474485566,14.0,9.0,2004-09-24 14:00:00
1358.0,25.7,47.8,0.441346919995931,15.0,9.0,2004-09-24 15:00:00
1222.0,24.9,49.2,0.422059981680001,16.0,9.0,2004-09-24 16:00:00
1134.0,18.3,75.4,0.44992846481468457,17.0,9.0,2004-09-24 17:00:00
1120.0,16.3,73.9,0.3075582264565707,18.0,9.0,2004-09-24 18:00:00
1103.0,15.6,75.7,0.2885566898624418,19.0,9.0,2004-09-24 19:00:00
985.0,15.4,76.6,0.28773207120182254,20.0,9.0,2004-09-24 20:00:00
795.0,14.0,75.4,0.18132105646037117,21.0,9.0,2004-09-24 21:00:00
787.0,14.9,60.5,0.02107632560191631,22.0,9.0,2004-09-24 22:00:00
839.0,15.5,50.9,-0.11878353598996698,23.0,9.0,2004-09-24 23:00:00
835.0,15.6,50.0,-0.1309062698477989,0.0,9.0,2004-09-25 00:00:00
837.0,15.4,53.6,-0.06977889460791659,1.0,9.0,2004-09-25 01:00:00
761.0,15.4,53.9,-0.06892144546642182,2.0,9.0,2004-09-25 02:00:00
718.0,15.3,52.4,-0.1034734084762761,3.0,9.0,2004-09-25 03:00:00
724.0,15.3,53.1,-0.08544896183248271,4.0,9.0,2004-09-25 04:00:00
718.0,15.4,53.7,-0.07310847182063836,5.0,9.0,2004-09-25 05:00:00
744.0,15.5,53.3,-0.07171084755400042,6.0,9.0,2004-09-25 06:00:00
782.0,15.4,52.7,-0.08577577702140397,7.0,9.0,2004-09-25 07:00:00
798.0,15.7,51.1,-0.09915757153321861,8.0,9.0,2004-09-25 08:00:00
867.0,16.9,47.7,-0.08970591308449305,9.0,9.0,2004-09-25 09:00:00
862.0,18.2,41.9,-0.14225504758087126,10.0,9.0,2004-09-25 10:00:00
915.0,19.1,37.0,-0.21022732604766342,11.0,9.0,2004-09-25 11:00:00
857.0,19.3,34.8,-0.26006690541880756,12.0,9.0,2004-09-25 12:00:00
837.0,19.8,31.2,-0.338694704474312,13.0,9.0,2004-09-25 13:00:00
805.0,19.8,31.1,-0.3419270873041767,14.0,9.0,2004-09-25 14:00:00
781.0,20.2,28.6,-0.3979434667093183,15.0,9.0,2004-09-25 15:00:00
815.0,22.1,24.8,-0.42863138614000396,16.0,9.0,2004-09-25 16:00:00
877.0,21.1,27.7,-0.377898580390359,17.0,9.0,2004-09-25 17:00:00
926.0,20.1,30.3,-0.3502669476434021,18.0,9.0,2004-09-25 18:00:00
987.0,19.5,33.0,-0.3032695957934947,19.0,9.0,2004-09-25 19:00:00
1004.0,19.3,32.3,-0.33365620536173146,20.0,9.0,2004-09-25 20:00:00
897.0,18.4,33.2,-0.36025276528661637,21.0,9.0,2004-09-25 21:00:00
1002.0,17.8,36.5,-0.3057102749711721,22.0,9.0,2004-09-25 22:00:00
1126.0,17.8,39.9,-0.21877809380456978,23.0,9.0,2004-09-25 23:00:00
1067.0,17.0,43.0,-0.19334206007742002,0.0,9.0,2004-09-26 00:00:00
1063.0,15.5,52.2,-0.09036244008039132,1.0,9.0,2004-09-26 01:00:00
915.0,15.6,51.9,-0.09047190316407568,2.0,9.0,2004-09-26 02:00:00
906.0,13.5,59.4,-0.08599371316697615,3.0,9.0,2004-09-26 03:00:00
816.0,12.5,63.2,-0.08926846775818227,5.0,9.0,2004-09-26 05:00:00
768.0,13.6,57.6,-0.11193765324086466,6.0,9.0,2004-09-26 06:00:00
835.0,12.2,63.2,-0.10936853705536514,7.0,9.0,2004-09-26 07:00:00
944.0,14.6,56.4,-0.0705297661905273,8.0,9.0,2004-09-26 08:00:00
810.0,19.8,38.6,-0.12431683450738053,9.0,9.0,2004-09-26 09:00:00
819.0,21.6,33.4,-0.16028612993334226,10.0,9.0,2004-09-26 10:00:00
844.0,22.0,32.2,-0.17352040084088588,11.0,9.0,2004-09-26 11:00:00
846.0,22.7,30.2,-0.1963799140449949,12.0,9.0,2004-09-26 12:00:00
842.0,22.3,30.4,-0.21529939729116068,13.0,9.0,2004-09-26 13:00:00
840.0,22.1,30.5,-0.2255213761001738,14.0,9.0,2004-09-26 14:00:00
815.0,22.1,29.5,-0.2534739011220439,15.0,9.0,2004-09-26 15:00:00
838.0,23.4,27.1,-0.2638353459775008,16.0,9.0,2004-09-26 16:00:00
992.0,23.1,27.0,-0.28262819814910195,17.0,9.0,2004-09-26 17:00:00
990.0,21.5,31.4,-0.23029405534305067,18.0,9.0,2004-09-26 18:00:00
1066.0,20.3,35.5,-0.1827216368152944,19.0,9.0,2004-09-26 19:00:00
971.0,19.6,36.3,-0.199304961834368,20.0,9.0,2004-09-26 20:00:00
963.0,18.7,39.7,-0.16463882194164678,21.0,9.0,2004-09-26 21:00:00
1010.0,18.0,42.7,-0.13410298452348024,22.0,9.0,2004-09-26 22:00:00
1054.0,17.1,47.6,-0.08251242157446421,23.0,9.0,2004-09-26 23:00:00
998.0,16.6,51.3,-0.037286584786016604,0.0,9.0,2004-09-27 00:00:00
919.0,15.9,55.2,-0.011971371781219958,1.0,9.0,2004-09-27 01:00:00
884.0,14.9,58.9,-0.010959840236342012,2.0,9.0,2004-09-27 02:00:00
803.0,14.1,61.0,-0.020304753340364273,3.0,9.0,2004-09-27 03:00:00
820.0,14.0,62.6,-0.005213567052887434,4.0,9.0,2004-09-27 04:00:00
894.0,14.1,61.7,-0.015722960465236198,5.0,9.0,2004-09-27 05:00:00
988.0,14.4,60.3,-0.01999864650668997,6.0,9.0,2004-09-27 06:00:00
1372.0,15.0,57.7,-0.02245012883759187,7.0,9.0,2004-09-27 07:00:00
1209.0,16.9,50.3,-0.04290750101127655,8.0,9.0,2004-09-27 08:00:00
951.0,19.7,40.2,-0.09343194479255244,9.0,9.0,2004-09-27 09:00:00
992.0,22.2,33.6,-0.11810808848032901,10.0,9.0,2004-09-27 10:00:00
964.0,23.7,29.6,-0.15817543496587633,11.0,9.0,2004-09-27 11:00:00
917.0,21.9,30.7,-0.2280304728876045,12.0,9.0,2004-09-27 12:00:00
937.0,22.3,29.5,-0.2436013932166059,13.0,9.0,2004-09-27 13:00:00
961.0,23.8,27.0,-0.2427087068090498,14.0,9.0,2004-09-27 14:00:00
969.0,23.3,28.3,-0.22164467519047384,15.0,9.0,2004-09-27 15:00:00
1020.0,24.2,27.2,-0.20727020215791964,16.0,9.0,2004-09-27 16:00:00
1107.0,25.1,25.8,-0.2150513814168735,17.0,9.0,2004-09-27 17:00:00
1119.0,22.3,29.2,-0.2519289027459631,18.0,9.0,2004-09-27 18:00:00
1173.0,20.8,32.5,-0.23914590879171554,19.0,9.0,2004-09-27 19:00:00
1097.0,19.1,36.8,-0.2149273965428693,20.0,9.0,2004-09-27 20:00:00
1018.0,18.1,39.9,-0.19455609446229716,21.0,9.0,2004-09-27 21:00:00
932.0,17.4,42.8,-0.1668813723060767,22.0,9.0,2004-09-27 22:00:00
897.0,16.7,46.6,-0.12862914259718064,23.0,9.0,2004-09-27 23:00:00
840.0,17.1,46.8,-0.09937844398027885,0.0,9.0,2004-09-28 00:00:00
802.0,15.3,51.9,-0.10736251832849938,1.0,9.0,2004-09-28 01:00:00
765.0,15.0,52.8,-0.11328068645896629,2.0,9.0,2004-09-28 02:00:00
741.0,14.4,54.5,-0.11799555823770748,3.0,9.0,2004-09-28 03:00:00
748.0,12.8,59.8,-0.127719741602371,4.0,9.0,2004-09-28 04:00:00
791.0,11.9,62.7,-0.13627801829262778,5.0,9.0,2004-09-28 05:00:00
875.0,12.1,62.6,-0.12499649017468527,6.0,9.0,2004-09-28 06:00:00
1085.0,13.5,58.2,-0.11160217658130236,7.0,9.0,2004-09-28 07:00:00
1268.0,14.4,55.7,-0.0957402722808358,8.0,9.0,2004-09-28 08:00:00
1236.0,17.8,45.7,-0.08077631002728779,9.0,9.0,2004-09-28 09:00:00
1274.0,21.0,37.2,-0.08828491486757167,10.0,9.0,2004-09-28 10:00:00
1250.0,24.5,29.8,-0.10447202159671107,11.0,9.0,2004-09-28 11:00:00
1224.0,26.4,26.4,-0.10881090585817961,12.0,9.0,2004-09-28 12:00:00
1220.0,25.2,26.8,-0.1683003154317005,13.0,9.0,2004-09-28 13:00:00
1166.0,26.1,24.8,-0.18837987137791856,14.0,9.0,2004-09-28 14:00:00
1050.0,26.2,24.4,-0.2016267078519601,15.0,9.0,2004-09-28 15:00:00
1174.0,28.9,21.3,-0.17649854349116598,16.0,9.0,2004-09-28 16:00:00
1323.0,28.0,23.3,-0.1414483635843748,17.0,9.0,2004-09-28 17:00:00
1432.0,24.7,27.9,-0.15560173209457306,18.0,9.0,2004-09-28 18:00:00
1479.0,23.0,33.6,-0.07235566219214039,19.0,9.0,2004-09-28 19:00:00
1309.0,20.9,45.8,0.10966125420951839,20.0,9.0,2004-09-28 20:00:00
1089.0,19.8,48.6,0.10705907229340778,21.0,9.0,2004-09-28 21:00:00
1009.0,19.8,47.7,0.0848006016924651,22.0,9.0,2004-09-28 22:00:00
930.0,18.6,49.1,0.04258044753511848,23.0,9.0,2004-09-28 23:00:00
929.0,17.2,53.9,0.04859966983606241,0.0,9.0,2004-09-29 00:00:00
872.0,16.3,56.8,0.045928931888399735,1.0,9.0,2004-09-29 01:00:00
790.0,17.4,53.4,0.05268732227900649,2.0,9.0,2004-09-29 02:00:00
793.0,15.5,58.8,0.030432207120201914,3.0,9.0,2004-09-29 03:00:00
769.0,17.1,52.5,0.01291622526654623,5.0,9.0,2004-09-29 05:00:00
852.0,15.2,58.3,-0.0014009809156281003,6.0,9.0,2004-09-29 06:00:00
1100.0,14.9,59.2,-0.0015011261262670914,7.0,9.0,2004-09-29 07:00:00
1326.0,15.1,59.0,0.008563230660487814,8.0,9.0,2004-09-29 08:00:00
1433.0,19.0,47.8,0.042484611606155395,9.0,9.0,2004-09-29 09:00:00
1310.0,22.4,38.8,0.03922071315328133,10.0,9.0,2004-09-29 10:00:00
1304.0,25.4,33.3,0.06569410319536252,11.0,9.0,2004-09-29 11:00:00
1286.0,27.2,30.4,0.0778865386570712,12.0,9.0,2004-09-29 12:00:00
1217.0,25.5,34.8,0.10903376102412236,13.0,9.0,2004-09-29 13:00:00
1104.0,26.4,28.5,-0.03479850554269554,14.0,9.0,2004-09-29 14:00:00
1143.0,27.7,25.1,-0.08795727875914203,15.0,9.0,2004-09-29 15:00:00
1205.0,28.6,23.2,-0.11462552584130324,16.0,9.0,2004-09-29 16:00:00
1276.0,27.2,26.3,-0.07074440452575782,17.0,9.0,2004-09-29 17:00:00
1440.0,25.3,33.0,0.04621542379696289,18.0,9.0,2004-09-29 18:00:00
1467.0,23.2,36.9,0.03401487858727762,19.0,9.0,2004-09-29 19:00:00
1339.0,21.6,43.3,0.09703596251159435,20.0,9.0,2004-09-29 20:00:00
1108.0,21.1,44.8,0.10327834945350174,21.0,9.0,2004-09-29 21:00:00
1116.0,19.7,49.3,0.10867501662565611,22.0,9.0,2004-09-29 22:00:00
981.0,20.3,47.8,0.12053480162873767,23.0,9.0,2004-09-29 23:00:00
947.0,19.4,50.3,0.11341796703555683,0.0,9.0,2004-09-30 00:00:00
1158.0,24.6,42.8,0.266432899412607,12.0,9.0,2004-09-30 12:00:00
1200.0,24.6,44.1,0.29839943579297645,13.0,9.0,2004-09-30 13:00:00
1290.0,25.6,43.4,0.33996612587546876,14.0,9.0,2004-09-30 14:00:00
1366.0,26.1,42.6,0.3486830940091799,15.0,9.0,2004-09-30 15:00:00
1505.0,25.8,44.8,0.38144560226394403,16.0,9.0,2004-09-30 16:00:00
1728.0,25.4,47.9,0.4282697607614278,17.0,9.0,2004-09-30 17:00:00
1673.0,24.6,50.0,0.4214040719096669,18.0,9.0,2004-09-30 18:00:00
1636.0,23.6,54.4,0.45024725088005757,19.0,9.0,2004-09-30 19:00:00
1468.0,22.6,59.5,0.47964450628241584,20.0,9.0,2004-09-30 20:00:00
1180.0,22.1,61.3,0.4782817706899612,21.0,9.0,2004-09-30 21:00:00
1138.0,22.1,61.3,0.47331065500323155,22.0,9.0,2004-09-30 22:00:00
1192.0,21.1,64.7,0.46724984104911443,23.0,9.0,2004-09-30 23:00:00
1176.0,20.3,66.4,0.44410873170036874,0.0,10.0,2004-10-01 00:00:00
1137.0,19.4,69.3,0.4329505650430248,1.0,10.0,2004-10-01 01:00:00
1035.0,19.0,70.8,0.4328857036841566,2.0,10.0,2004-10-01 02:00:00
943.0,20.2,65.8,0.43450597689257836,3.0,10.0,2004-10-01 03:00:00
904.0,19.8,67.2,0.4267046111005835,4.0,10.0,2004-10-01 04:00:00
966.0,19.0,70.3,0.4257904745694101,5.0,10.0,2004-10-01 05:00:00
1124.0,18.8,71.8,0.42996257970855173,6.0,10.0,2004-10-01 06:00:00
1348.0,20.2,66.3,0.4414755456311974,7.0,10.0,2004-10-01 07:00:00
1499.0,20.8,64.3,0.44660705143933954,8.0,10.0,2004-10-01 08:00:00
1427.0,22.3,59.3,0.4513940399965642,9.0,10.0,2004-10-01 09:00:00
1473.0,23.2,56.6,0.46555625431845554,10.0,10.0,2004-10-01 10:00:00
1440.0,23.8,54.7,0.461845441544272,11.0,10.0,2004-10-01 11:00:00
1474.0,23.5,56.2,0.472999138225534,12.0,10.0,2004-10-01 12:00:00
1485.0,23.9,54.4,0.4676884512882963,13.0,10.0,2004-10-01 13:00:00
,,,,14.0,10.0,2004-10-01 14:00:00
1306.0,25.4,47.4,0.41673470036639515,15.0,10.0,2004-10-01 15:00:00
1464.0,26.4,45.4,0.43178241642553783,16.0,10.0,2004-10-01 16:00:00
1629.0,25.8,46.9,0.4301577206985359,17.0,10.0,2004-10-01 17:00:00
1342.0,28.6,37.6,0.3693542210958059,16.0,10.0,2004-10-07 16:00:00
1623.0,28.0,38.5,0.3625576070968879,17.0,10.0,2004-10-07 17:00:00
1576.0,25.2,45.8,0.36907771065577494,18.0,10.0,2004-10-07 18:00:00
1747.0,24.0,50.6,0.3982390630164248,19.0,10.0,2004-10-07 19:00:00
1757.0,23.2,54.7,0.42500626331499985,20.0,10.0,2004-10-07 20:00:00
1331.0,22.3,57.1,0.419959554258617,21.0,10.0,2004-10-07 21:00:00
1182.0,21.8,58.2,0.4078622327078859,22.0,10.0,2004-10-07 22:00:00
1162.0,20.9,61.3,0.4003185539552852,23.0,10.0,2004-10-07 23:00:00
1147.0,20.6,62.0,0.3938647500418433,0.0,10.0,2004-10-08 00:00:00
